-100 ||| 03-Oct-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 02-Sep-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Aug-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Jul-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Jun-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 02-May-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Apr-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Mar-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Feb-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 04-Jan-16 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Dec-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 02-Nov-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Oct-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Sep-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 03-Aug-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Jul-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Jun-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-May-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Apr-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 02-Mar-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 02-Feb-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 02-Jan-15 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Dec-14 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 03-Nov-14 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727
-100 ||| 01-Oct-14 12:00:00 AM +00:00 ||| TRANSFER FROM CHK XXXXX5727

9.99 ||| 23-May-16 12:00:00 AM +00:00 ||| Dropbox*WZY4KP1L32W3 db.tt/cchelp
9.99 ||| 25-Apr-16 12:00:00 AM +00:00 ||| Dropbox*RBD95KS55TT7 db.tt/cchelp
9.99 ||| 23-Mar-16 12:00:00 AM +00:00 ||| Dropbox*9Z3X5NLBWGM4 db.tt/cchelp
9.99 ||| 23-Feb-16 12:00:00 AM +00:00 ||| Dropbox*LQLYY9T3TM4L db.tt/cchelp
34 ||| 25-Jan-16 12:00:00 AM +00:00 ||| INSUFFICIENT FUNDS FEE FOR A $9.99 RECURRING CARD PURCHASE - DETAILS: 0122Dropbox*CDQHJ8J9LJMZ db.tt/cchelp CA 04207670142631483
9.99 ||| 25-Jan-16 12:00:00 AM +00:00 ||| Dropbox*CDQHJ8J9LJMZ db.tt/cchelp
9.99 ||| 23-Dec-15 12:00:00 AM +00:00 ||| Dropbox*1TQHKB7QZ41S db.tt/cchelp
9.99 ||| 23-Nov-15 12:00:00 AM +00:00 ||| Dropbox*VLSM1PS893LB db.tt/cchelp
9.99 ||| 02-Nov-15 12:00:00 AM +00:00 ||| Dropbox*SX6BY72X54H1 db.tt/cchelp
9.99 ||| 23-Sep-15 12:00:00 AM +00:00 ||| Dropbox*1SRK9WG9ZCBZ db.tt/cchelp
9.99 ||| 24-Aug-15 12:00:00 AM +00:00 ||| Dropbox*VCMT9GLXKJ27 db.tt/cchelp
9.99 ||| 23-Jul-15 12:00:00 AM +00:00 ||| Dropbox*XJ24ZGLQZXMK db.tt/cchelp
9.99 ||| 23-Jun-15 12:00:00 AM +00:00 ||| Dropbox*DP2DPYW5NKX9 db.tt/cchelp
9.99 ||| 26-May-15 12:00:00 AM +00:00 ||| Dropbox*P8GVGWK1SCZ7 db.tt/cchelp
9.99 ||| 23-Apr-15 12:00:00 AM +00:00 ||| Dropbox*QDF5QG584ZHQ db.tt/cchelp
9.99 ||| 23-Mar-15 12:00:00 AM +00:00 ||| Dropbox*GYWFTS22J593 db.tt/cchelp
9.99 ||| 23-Feb-15 12:00:00 AM +00:00 ||| Dropbox*F84FG93TQ2K8 db.tt/cchelp
9.99 ||| 23-Jan-15 12:00:00 AM +00:00 ||| DROPBOX db.tt/cchelp
9.99 ||| 23-Dec-14 12:00:00 AM +00:00 ||| DROPBOX db.tt/cchelp
9.99 ||| 24-Nov-14 12:00:00 AM +00:00 ||| DROPBOX db.tt/cchelp
9.99 ||| 23-Oct-14 12:00:00 AM +00:00 ||| DROPBOX db.tt/cchelp

10.09 ||| 17-Aug-15 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 15-Jul-15 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 15-Jun-15 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 18-May-15 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 16-Apr-15 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 16-Mar-15 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 17-Feb-15 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 16-Jan-15 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 15-Dec-14 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 17-Nov-14 12:00:00 AM +00:00 ||| OFFICE
10.09 ||| 16-Oct-14 12:00:00 AM +00:00 ||| OFFICE

Groups of two
20.96 ||| 07-Mar-16 12:00:00 AM +00:00 ||| 200 Fifth
18.19 ||| 16-Mar-15 12:00:00 AM +00:00 ||| 200 Fifth

57.95 ||| 06-Jul-15 12:00:00 AM +00:00 ||| Duane Reade
9.82 ||| 08-Jun-15 12:00:00 AM +00:00 ||| Duane Reade

12.19 ||| 07-Oct-16 12:00:00 AM +00:00 ||| CULINART @ PRATT INS
2.45 ||| 06-Sep-16 12:00:00 AM +00:00 ||| CULINART @ PRATT INS

19.53 ||| 21-Jun-16 12:00:00 AM +00:00 ||| Home Depot
32.37 ||| 25-Jun-15 12:00:00 AM +00:00 ||| Home Depot

20.02 ||| 23-Dec-15 12:00:00 AM +00:00 ||| TOTAL WINE AND MORE 15
7.07 ||| 31-Dec-14 12:00:00 AM +00:00 ||| TOTAL WINE AND MORE 15

8 ||| 07-Dec-15 12:00:00 AM +00:00 ||| 497 MYRTLE AVE DELI CO
8 ||| 05-Nov-15 12:00:00 AM +00:00 ||| 497 MYRTLE AVE DELI CO

6 ||| 31-Dec-14 12:00:00 AM +00:00 ||| Tavern on 7
26.75 ||| 28-Nov-14 12:00:00 AM +00:00 ||| Tavern on 7

6 ||| 29-Dec-14 12:00:00 AM +00:00 ||| Tavern on 7
26.75 ||| 28-Nov-14 12:00:00 AM +00:00 ||| Tavern on 7

